Date	Timestamp	LastPrice	Bid	BidQuantity	Ask	AskQuantity	Volume	TRS	MB	MBsmall	TRL	BuyPrice	BuyEntryOrderId	BuyEntryQuantity	BuyEntryTime	BuyExitOrderID	BuyExitQuantity	SellPrice	SellEntryOrderID	SellEntryQuantity	SellEntryTime	SellExitOrderID	SellExitQuantity	BuyPnl	SellPnl
2017-09-14	09:17	261.25	261.25	50	261.35	125	50276	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:17	261.1	261.05	698	261.25	125	50363	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:17	261.3	261.25	556	261.4	25	50989	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:17	261.35	261.4	142	261.5	3050	50994	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:17	261.45	261.4	503	261.5	50	51019	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:17	261.4	261.35	418	261.5	50	51044	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.45	261.45	10	261.55	25	51644	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.45	261.4	307	261.6	66	51872	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.5	261.4	31	261.45	79	52172	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.4	261.4	31	261.45	3	52415	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.5	261.55	400	261.6	41	52716	260.977	0	0	260.977	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.6	261.6	400	261.7	300	52782	261.07680000000005	0	0	261.07680000000005	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.6	261.6	850	261.7	300	52832	261.07680000000005	0	0	261.07680000000005	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.7	261.65	24	261.7	200	52932	261.1766	0	0	261.1766	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.7	261.65	305	261.8	2001	53202	261.1766	0	0	261.1766	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.65	261.6	804	261.65	155	53392	261.1766	0	0	261.1766	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.65	261.6	700	261.75	100	53547	261.1766	0	0	261.1766	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.6	261.6	882	261.8	1101	54768	261.1766	0	0	261.1766	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.8	261.7	300	261.8	851	55068	261.2764	0	0	261.2764	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.7	261.7	19	261.8	641	55559	261.2764	0	0	261.2764	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.8	261.7	19	261.85	1297	56759	261.2764	0	0	261.2764	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.85	261.75	68	261.85	906	56959	261.3263	0	0	261.3263	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.85	261.8	250	261.85	1106	57242	261.3263	0	0	261.3263	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:18	261.9	261.75	45	261.9	1106	57550	261.3762	0	0	261.3762	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.85	261.8	200	261.85	61	57951	261.3762	0	0	261.3762	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.95	261.75	49	261.8	111	58901	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.8	261.75	24	261.8	14	59156	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.75	261.65	2	261.75	543	59704	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.75	261.65	2	261.7	150	59724	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.8	261.7	608	261.8	44	60625	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.8	261.65	161	261.8	1150	60931	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.85	261.65	437	261.85	822	62033	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.8	261.7	303	261.8	14	62559	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.7	261.7	26	261.8	14	62599	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.8	261.7	26	261.85	822	62649	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.7	261.8	500	261.85	53	62678	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.8	261.8	516	261.85	53	62690	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.65	261.45	803	261.6	120	67220	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:19	261.9	261.55	403	261.75	95	68220	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.5	261.5	34	261.65	413	68458	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.55	261.5	34	261.55	70	68459	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.55	261.35	1027	261.55	228	68578	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.5	261.35	28	261.5	530	69182	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.25	261.15	631	261.25	2142	70040	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.55	261.5	323	261.55	1625	75767	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.6	261.6	521	261.7	2	78492	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.6	261.55	709	261.7	2	78992	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.7	261.7	48	261.75	29	78994	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.7	261.55	489	261.7	1147	79092	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:20	261.65	261.45	151	261.65	471	79392	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.7	261.5	789	261.7	702	79642	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.5	261.45	130	261.6	100	79828	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.35	261.25	489	261.4	1308	84545	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.4	261.25	684	261.4	982	84871	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.4	261.25	542	261.4	482	85371	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.35	261.25	608	261.45	798	85996	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.45	261.45	347	261.6	204	86021	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.6	261.3	146	261.45	195	86171	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.3	261.25	1	261.3	295	86371	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.25	261.1	493	261.25	394	86472	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.15	261.15	29	261.25	394	86772	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:21	261.1	261.15	2	261.25	195	86971	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.15	261.15	2	261.25	195	86979	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.25	261.35	100	261.5	1432	88230	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.5	261.5	100	261.6	50	88334	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.5	261.5	75	261.6	50	88359	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.5	261.35	356	261.5	386	88459	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.5	261.35	356	261.5	386	88509	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.6	261.4	468	261.6	1466	88524	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.6	261.6	215	261.65	1155	88559	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.6	261.35	381	261.55	320	88774	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.1	261.05	431	261.25	2958	91252	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:22	261.05	261.05	406	261.2	125	91302	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:23	261.2	261.05	650	261.2	145	91307	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:23	261.2	261.05	182	261.2	190	91312	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:23	261.1	261.0	352	261.15	492	94794	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:23	261.25	261.2	497	261.35	1107	94819	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:23	261.2	261.2	397	261.35	1107	94919	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:23	261.55	261.45	191	261.65	785	95250	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:23	261.3	261.2	37	261.35	496	95360	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:23	261.4	261.4	22	261.55	687	95577	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:23	261.55	261.5	300	261.6	191	95677	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.5	261.5	200	261.65	769	95777	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.35	261.4	378	261.6	1152	98777	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.4	261.35	282	261.4	1296	100792	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.4	261.35	282	261.4	796	101292	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.5	261.4	276	261.5	386	102292	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.4	261.4	160	261.5	191	102301	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.35	261.5	300	261.55	25	102701	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.5	261.5	490	261.6	794	102711	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.6	261.5	290	261.6	989	103411	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.55	261.55	286	261.65	16	103661	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.4	261.3	1300	261.4	80	106871	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.45	261.3	1555	261.45	358	107394	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:24	261.4	261.35	1	261.4	1500	107944	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.35	261.35	28	261.4	1500	108097	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.35	261.35	2	261.4	1500	108224	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.4	261.35	2	261.4	500	109224	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.4	261.35	2	261.4	300	109424	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.4	261.35	218	261.45	1	109724	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.5	261.35	48	261.4	20	109879	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.4	261.35	27	261.4	5	109894	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.5	261.35	32	261.5	687	111049	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.4	261.35	32	261.4	628	111074	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.4	261.35	32	261.4	623	111079	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.35	261.35	20	261.4	428	111253	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.35	261.3	14	261.35	167	111731	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.25	261.05	316	261.25	342	111935	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.15	261.15	55	261.2	342	112035	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.25	261.15	55	261.25	3393	112398	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.25	261.15	69	261.25	3128	112408	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.15	261.15	55	261.25	3323	112546	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.2	261.15	55	261.2	2805	112741	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:25	261.25	261.2	316	261.3	837	115621	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.3	261.25	531	261.45	794	115646	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.5	261.3	260	261.5	1388	115701	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.5	261.45	336	261.6	22	115849	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.6	261.65	295	261.7	702	115961	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.55	261.55	81	261.7	702	116511	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.65	261.6	100	261.65	50	116561	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.6	261.55	100	261.7	3897	116611	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.7	261.6	1288	261.7	867	116641	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.6	261.6	1263	261.7	867	116666	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.7	261.65	100	261.75	1	117666	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.65	261.65	70	261.75	196	117696	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.7	261.6	1139	261.7	2596	118296	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.7	261.6	26	261.7	2691	118396	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.7	261.6	26	261.7	2740	118397	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:26	261.7	261.6	26	261.7	2640	118497	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:27	261.25	261.15	14	261.2	220	121035	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:27	261.25	261.15	14	261.25	1009	121400	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:27	261.15	261.15	3	261.25	425	121865	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:27	261.2	261.15	3	261.2	228	121867	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:27	261.2	261.1	43	261.25	228	125151	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:27	261.4	261.1	276	261.3	295	126651	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:27	261.35	261.15	419	261.35	100	126691	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
2017-09-14	09:27	261.05	261.0	345	261.25	305	129691	261.42609999999996	0	0	261.42609999999996	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
